sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
-0.012878,0.025566,0.034042,0.005554,-8.39E-05,-0.007431,0.081581,0.02774,0.03685,0.056213,0.020584,0.000961,-0.010094,-0.004677,0.033501,0.046234,0.017639,-0.013779,0.003906,-0.011543,-0.000694,-0.002457,0.016541,0.015381,0.0084,-0.03215,-0.081848,0.002457,-0.097755,-0.001328,0.03894,-0.037048,0.060097,0.009644,-0.002266,-0.012962,0.022385,-0.013794,0.024368,-0.055298
0.01622,0.035706,0.034767,0.011238,-0.010941,-0.014603,0.080551,0.027969,0.047821,0.062233,0.011002,0.007736,-0.01078,-0.00444,0.022812,0.038208,0.034737,-0.015381,0.001617,-0.025314,-0.015335,-0.006836,0.015343,0.014732,0.003494,-0.020599,-0.089462,-0.000282,-0.092468,-0.010231,0.048058,-0.038239,0.054367,0.016426,-0.005692,-0.022003,0.016602,-0.015312,0.019058,-0.059982
0.044083,0.036415,0.033096,0.020638,-0.019432,-0.028549,0.073624,0.023308,0.053825,0.066139,0.003876,0.007965,-0.011253,-0.004448,0.007996,0.028351,0.049469,-0.014587,-0.000786,-0.031784,-0.030777,-0.008652,0.014336,0.011917,-0.00383,-0.004738,-0.08654,-0.00264,-0.075478,-0.017265,0.05146,-0.036995,0.044128,0.017342,-0.012772,-0.025436,0.010513,-0.015915,0.015038,-0.062607
0.06205,0.032883,0.024223,0.022072,-0.024971,-0.041344,0.058037,0.016693,0.054558,0.065125,0.000801,0.008614,-0.010506,-0.00724,-0.002907,0.022217,0.060318,-0.008614,-0.002075,-0.03537,-0.03817,-0.009041,0.006607,0.006638,-0.00724,0.002991,-0.069328,-0.000488,-0.054207,-0.020088,0.050812,-0.033539,0.03241,0.014732,-0.018295,-0.028061,0.000183,-0.012245,0.0084,-0.057182
0.069885,0.02755,0.0093,0.017189,-0.031204,-0.045471,0.036346,0.008064,0.049629,0.056396,0.000595,0.007172,-0.009407,-0.013046,-0.011223,0.013702,0.064224,-0.004181,-0.002304,-0.035378,-0.037735,-0.005089,-0.004143,-0.003593,-0.012489,0.007996,-0.048401,-0.000671,-0.035446,-0.015396,0.047096,-0.029243,0.019791,0.007179,-0.016388,-0.028313,-0.014961,-0.008301,-0.00264,-0.04306
0.071571,0.017548,-0.007126,0.007965,-0.035561,-0.047691,0.013062,-0.006531,0.039429,0.044754,0.001953,0.000389,-0.00499,-0.01696,-0.020294,0.00209,0.060905,-0.006714,-0.001389,-0.029785,-0.035202,0.003136,-0.011978,-0.017944,-0.016891,0.020691,-0.026878,-0.00457,-0.016609,-0.007057,0.03994,-0.021835,0.003723,-0.002541,-0.011475,-0.020309,-0.025337,-0.005081,-0.008957,-0.022095
0.066658,0.006317,-0.02211,-0.006599,-0.038055,-0.048889,-0.012756,-0.024437,0.026115,0.031593,0.001839,-0.004974,0.000351,-0.015404,-0.027733,-0.005745,0.056427,-0.006866,0.002541,-0.022942,-0.032707,0.011688,-0.016159,-0.033432,-0.016487,0.031013,-0.001633,-0.004654,2.29E-05,-0.000504,0.0308,-0.01088,-0.016373,-0.002983,-0.008049,-0.0112,-0.035217,-0.001648,-0.015602,0.003044
0.060349,-0.002945,-0.030487,-0.020279,-0.039619,-0.044815,-0.040298,-0.036629,0.00975,0.017113,-0.00193,-0.005844,0.006943,-0.008247,-0.032547,-0.013123,0.048462,-0.002243,0.006195,-0.016853,-0.029175,0.016838,-0.020058,-0.044228,-0.018402,0.037422,0.026085,-0.002335,0.014656,0.002045,0.016563,0.000229,-0.032906,-0.001976,-0.004349,-0.000465,-0.047318,-0.000458,-0.026131,0.027245
0.049843,-0.012459,-0.027466,-0.02652,-0.037315,-0.039879,-0.062019,-0.041428,-0.009254,0.002899,-0.005112,-0.002426,0.016037,0.002945,-0.037148,-0.020447,0.034401,0.000267,0.006615,-0.004799,-0.022804,0.024681,-0.019829,-0.046257,-0.021538,0.043678,0.05249,0.003807,0.027962,0.007812,-0.005112,0.011497,-0.04525,-0.005341,0.00087,0.012611,-0.050072,-0.00045,-0.030251,0.044952
0.030518,-0.019226,-0.023163,-0.028961,-0.032837,-0.035416,-0.075722,-0.042511,-0.027534,-0.012398,-0.004082,0.008125,0.027397,0.011909,-0.041641,-0.025894,0.016838,0.002121,0.008781,0.014618,-0.012825,0.032387,-0.011566,-0.041237,-0.023788,0.040894,0.074249,0.014107,0.038284,0.016556,-0.025536,0.02108,-0.049538,-0.007149,0.006798,0.02021,-0.041916,0.000732,-0.030846,0.053741
0.006973,-0.020264,-0.021271,-0.028557,-0.027054,-0.022064,-0.084358,-0.035255,-0.043045,-0.029167,-0.003876,0.014915,0.036453,0.013,-0.040291,-0.030159,0.000626,0.004562,0.01165,0.030418,-0.001999,0.032257,-0.003128,-0.031281,-0.023476,0.026817,0.086288,0.021645,0.043236,0.019348,-0.043205,0.026093,-0.04557,-0.007423,0.014122,0.024414,-0.028976,0.000854,-0.035484,0.056335
-0.014999,-0.021461,-0.01503,-0.02459,-0.018684,-0.009605,-0.081642,-0.022308,-0.056847,-0.04084,-0.006104,0.01152,0.036613,0.007286,-0.033348,-0.033333,-0.015198,0.007706,0.007965,0.041199,0.010406,0.025772,0.006378,-0.015999,-0.019035,0.011154,0.083008,0.023079,0.041512,0.020004,-0.060722,0.028786,-0.040001,-0.011421,0.025589,0.026085,-0.013161,0.002899,-0.037109,0.052063
-0.031189,-0.018524,-0.007141,-0.021698,-0.011002,-0.001472,-0.066185,-0.009026,-0.065491,-0.041977,-0.008385,0.009575,0.032722,0.004807,-0.026939,-0.0345,-0.028053,0.009476,0.001503,0.047363,0.025368,0.011986,0.021423,0.001945,-0.011612,-0.000366,0.07,0.023666,0.03936,0.017632,-0.067841,0.028465,-0.032501,-0.0149,0.035233,0.022659,0.003319,0.006577,-0.031021,0.041229
-0.041634,-0.009621,0.000885,-0.018021,-0.002647,0.014481,-0.041,0.009003,-0.064789,-0.037964,-0.010582,0.006371,0.028183,0.004349,-0.01461,-0.031044,-0.033966,0.012405,-0.003189,0.044472,0.036888,-0.005585,0.035904,0.018936,-0.004707,-0.012108,0.056763,0.024109,0.035408,0.007729,-0.068314,0.022217,-0.02639,-0.013885,0.035812,0.013863,0.016273,0.004257,-0.023483,0.025055
-0.044319,-0.001175,0.012573,-0.010178,0.009422,0.03019,-0.008041,0.02903,-0.057625,-0.032166,-0.009872,0.000465,0.028069,0.001808,0.003799,-0.025467,-0.038567,0.014046,-0.006111,0.03537,0.042801,-0.021904,0.042763,0.035149,0.001122,-0.022194,0.040131,0.021545,0.028648,-0.001526,-0.070465,0.01416,-0.019333,-0.014603,0.034744,-0.002083,0.025833,-0.003304,-0.014099,0.0037
-0.03997,0.007919,0.023758,-0.000229,0.02285,0.040001,0.023613,0.042984,-0.048508,-0.023926,-0.001755,-0.003586,0.028419,0.001465,0.01358,-0.015282,-0.042328,0.013733,-0.004494,0.026466,0.044182,-0.035896,0.046455,0.04554,0.007927,-0.027176,0.020027,0.01712,0.024796,-0.008255,-0.065674,0.009995,-0.012466,-0.014671,0.030251,-0.022354,0.032745,-0.010315,-0.00206,-0.018723
-0.034454,0.02243,0.027702,0.006523,0.034592,0.048866,0.048622,0.051796,-0.036285,-0.014915,0.006065,-0.009781,0.019424,0.000282,0.01313,0.000137,-0.03978,0.015129,-0.000771,0.018227,0.041237,-0.045914,0.048515,0.047401,0.014969,-0.032005,0.001526,0.010429,0.018105,-0.015846,-0.053291,0.010452,-0.008507,-0.010544,0.021538,-0.042671,0.037239,-0.013802,0.004379,-0.037209
-0.026695,0.035172,0.025414,0.009705,0.042648,0.055557,0.068672,0.05896,-0.019691,-0.003212,0.003952,-0.019363,0.012062,-0.004433,0.013123,0.011497,-0.030914,0.012543,0.002571,0.008995,0.032829,-0.050369,0.042099,0.046997,0.023262,-0.03611,-0.018219,-0.00071,0.007973,-0.017601,-0.037415,0.013611,-0.009087,-0.005249,0.01403,-0.063477,0.041344,-0.016808,0.005638,-0.050896
-0.011703,0.041519,0.01989,0.012009,0.046936,0.055138,0.081841,0.059937,-0.000626,0.010643,-0.001495,-0.026016,0.00518,-0.006973,0.014229,0.018021,-0.022469,0.009773,0.007584,-0.000481,0.019318,-0.048058,0.031784,0.04715,0.028145,-0.03521,-0.033371,-0.015076,0.001183,-0.017258,-0.018303,0.017151,-0.014145,-0.000908,0.004478,-0.076866,0.042511,-0.018196,0.009789,-0.059509
0.006233,0.04628,0.012169,0.012093,0.04789,0.050819,0.087074,0.053902,0.020096,0.019249,0.00045,-0.026413,-0.009392,-0.006111,0.013443,0.022652,-0.012703,0.011391,0.013412,-0.013214,0.006729,-0.038254,0.016632,0.044289,0.028542,-0.031586,-0.037041,-0.029907,-0.003563,-0.021835,0.001373,0.019753,-0.017418,0.004829,-0.005287,-0.077423,0.038864,-0.016205,0.015739,-0.061584
0.020477,0.044304,0.00515,0.012901,0.047035,0.043938,0.08358,0.043144,0.036415,0.018562,0.00457,-0.027382,-0.019051,-0.004417,0.014442,0.02243,-0.001862,0.010635,0.016273,-0.025391,-0.004509,-0.026253,-0.0056,0.037247,0.025444,-0.024246,-0.035606,-0.043983,-0.007881,-0.023941,0.017876,0.021065,-0.015442,0.009529,-0.011475,-0.069717,0.031273,-0.014725,0.018517,-0.062515
0.034859,0.037178,-0.00148,0.014557,0.04628,0.030434,0.067375,0.023666,0.045372,0.012924,0.004684,-0.025406,-0.020348,0.001381,0.011681,0.020111,0.003181,0.004974,0.016769,-0.035049,-0.018311,-0.011841,-0.023811,0.026825,0.018387,-0.011528,-0.028763,-0.053101,-0.009651,-0.018524,0.034843,0.020233,-0.007469,0.01284,-0.012039,-0.052391,0.02153,-0.010841,0.014771,-0.05793
0.047073,0.02932,-0.012192,0.011902,0.041466,0.017281,0.041084,-0.00119,0.050873,0.006607,0.007378,-0.019989,-0.023247,0.008698,0.005806,0.02211,0.006172,0,0.018486,-0.043594,-0.030624,0.007919,-0.03437,0.0103,0.01223,-0.001221,-0.017044,-0.05603,-0.011246,-0.009422,0.051582,0.018059,-0.000214,0.018517,-0.009415,-0.029228,0.00705,-0.005844,0.003265,-0.045158
0.049301,0.01754,-0.022675,0.003242,0.032455,0.007263,0.011368,-0.02494,0.052055,0.001289,0.012688,-0.01487,-0.026131,0.011963,0.002594,0.022507,0.01123,-0.006516,0.017372,-0.046318,-0.037163,0.021217,-0.041801,-0.009468,0.009193,0.005737,-0.006691,-0.054337,-0.015007,-0.000168,0.057808,0.012726,0.006271,0.021194,-0.004837,-0.003189,-0.009956,-0.003281,-0.010399,-0.031647
0.046051,0.003525,-0.032043,-0.007645,0.025436,-0.005081,-0.016968,-0.047195,0.046814,3.05E-05,0.013748,-0.005005,-0.027885,0.017494,0.001137,0.017693,0.014862,-0.015182,0.013351,-0.04599,-0.040207,0.029106,-0.042839,-0.025185,0.00528,0.01384,0.002922,-0.049263,-0.018288,0.008743,0.059464,0.000793,0.013718,0.021088,0.000175,0.025681,-0.023407,0.000832,-0.017868,-0.014191
0.038261,-0.008705,-0.040688,-0.016418,0.018105,-0.016953,-0.038574,-0.063919,0.04187,0.004234,0.014259,0.006767,-0.030472,0.024353,0.000175,0.009445,0.014473,-0.017448,0.010056,-0.045219,-0.041092,0.038315,-0.035774,-0.03495,0.000587,0.020851,0.015778,-0.039291,-0.021812,0.008156,0.060425,-0.017456,0.020203,0.023712,0.000183,0.050392,-0.031631,0.004669,-0.017548,0.00676
0.021782,-0.018356,-0.040985,-0.023384,0.008858,-0.024139,-0.050117,-0.072151,0.037201,0.007065,0.013298,0.013023,-0.026176,0.022537,-0.003723,-0.003899,0.00872,-0.014122,0.003616,-0.040482,-0.03788,0.03981,-0.02816,-0.042206,0.001877,0.024361,0.027229,-0.022247,-0.027191,0.003159,0.056213,-0.037643,0.028915,0.029274,-0.00058,0.072281,-0.034554,0.005402,-0.01371,0.022415
0.00531,-0.030434,-0.036209,-0.024033,-0.000107,-0.031883,-0.054176,-0.0746,0.024986,0.005959,0.00544,0.009361,-0.017204,0.013947,-0.007675,-0.015762,-0.003372,-0.011917,-0.008385,-0.029358,-0.0317,0.03569,-0.016495,-0.048752,0.003532,0.026779,0.031036,-0.001091,-0.028343,0.001595,0.050789,-0.054298,0.040001,0.030586,0.003403,0.09079,-0.035484,0.00972,-0.008736,0.030754
-0.008652,-0.04158,-0.032913,-0.020256,-0.008575,-0.038544,-0.05497,-0.071594,0.010178,0.0084,-0.00444,0.00293,-0.011711,0.001511,-0.01075,-0.020683,-0.017967,-0.008896,-0.019775,-0.016655,-0.022049,0.032066,0.002953,-0.049774,0.006805,0.027534,0.030991,0.02037,-0.021301,-0.004234,0.046188,-0.064255,0.048569,0.026695,0.009964,0.095924,-0.027908,0.016937,-0.005684,0.035934
-0.021378,-0.04628,-0.028244,-0.0186,-0.017197,-0.034859,-0.05265,-0.062317,-0.003006,0.01078,-0.017677,-0.002052,-0.006302,-0.014832,-0.009682,-0.021721,-0.026787,-0.005234,-0.028648,-0.006485,-0.005646,0.02108,0.021721,-0.044388,0.014816,0.023811,0.023689,0.038864,-0.01371,-0.006355,0.041161,-0.065361,0.05191,0.019463,0.011154,0.086807,-0.015106,0.02124,-0.003418,0.036407
-0.028549,-0.047363,-0.01609,-0.01545,-0.026993,-0.028259,-0.043709,-0.047882,-0.011375,0.00914,-0.03009,-0.006226,-0.001511,-0.028389,-0.003586,-0.022209,-0.027977,-0.00573,-0.038528,0.00518,0.010719,0.007378,0.036278,-0.032784,0.015251,0.020988,0.011986,0.053375,-0.004982,-0.000481,0.033699,-0.062408,0.051414,0.006294,0.004448,0.072426,-0.001823,0.023933,0.003441,0.033424
-0.035492,-0.040977,-0.000389,-0.009285,-0.031464,-0.025826,-0.031723,-0.030029,-0.011772,0.008354,-0.036919,-0.001602,0.000435,-0.032112,0.001068,-0.019943,-0.027557,-0.003075,-0.042458,0.019119,0.02462,-0.00103,0.044624,-0.014618,0.013428,0.020599,0.003319,0.061264,0.009239,0.002892,0.02565,-0.055779,0.043877,-0.006508,-0.005379,0.053162,0.016739,0.025307,0.01458,0.028679
-0.040886,-0.026489,0.013,0.000885,-0.0298,-0.019341,-0.021408,-0.006966,-0.005974,0.006203,-0.039551,0.007744,0.002518,-0.032768,0.004753,-0.013039,-0.021896,0.004807,-0.043083,0.031578,0.03994,-0.010124,0.041832,-0.000206,0.013168,0.018524,-0.004822,0.064491,0.01783,0.000175,0.017883,-0.041893,0.030075,-0.016449,-0.018387,0.027222,0.033981,0.027321,0.024681,0.018875
-0.040184,-0.011581,0.027641,0.016014,-0.026184,-0.011147,-0.006592,0.018188,0.002708,-0.000435,-0.038887,0.011627,0.004662,-0.038597,0.00798,-0.003838,-0.010391,0.010017,-0.044922,0.044205,0.05043,-0.014832,0.03183,0.008545,0.005379,0.015373,-0.010963,0.060646,0.02179,0.001945,0.007858,-0.025215,0.016502,-0.027321,-0.029442,0.003029,0.045296,0.030518,0.029091,0.00589
-0.035828,0.002594,0.038841,0.029221,-0.019562,-0.007133,0.009789,0.037399,0.00975,-0.006317,-0.035759,0.014694,0.007133,-0.043617,0.010124,0.009933,0.003563,0.010849,-0.039978,0.061943,0.052895,-0.010826,0.022255,0.018219,-0.00145,0.012566,-0.012733,0.045265,0.029297,0.008949,-0.002609,-0.005699,0.001724,-0.037979,-0.031761,-0.018158,0.047607,0.033447,0.027046,-0.005371
-0.029404,0.015968,0.040726,0.034615,-0.017456,0.00071,0.020943,0.052986,0.0168,-0.011185,-0.024902,0.019447,0.008415,-0.044205,0.012558,0.026337,0.025665,0.010902,-0.028008,0.07637,0.052429,-0.006447,0.008629,0.0242,-0.002129,0.008713,-0.011055,0.028259,0.03273,0.015038,-0.011772,0.018044,-0.013184,-0.043617,-0.029938,-0.037399,0.040955,0.03334,0.020927,-0.008499
-0.023079,0.023071,0.039368,0.036469,-0.015427,0.009361,0.030235,0.062965,0.023056,-0.021149,-0.014404,0.018936,0.009415,-0.037949,0.017502,0.03746,0.05146,0.010071,-0.013527,0.08091,0.048424,-0.002457,-0.010643,0.029182,-0.005501,0.003563,-0.008636,0.011055,0.030014,0.024544,-0.02153,0.042809,-0.020821,-0.045815,-0.02771,-0.047432,0.025818,0.027946,0.017288,-0.00811
-0.016212,0.027794,0.039291,0.035316,-0.006332,0.010254,0.037575,0.063843,0.02636,-0.029938,-0.005875,0.021011,0.013458,-0.020454,0.020226,0.047195,0.06955,0.009979,0.002289,0.078041,0.039413,0.003067,-0.028099,0.033424,-0.009071,-0.001175,-0.001465,-0.005692,0.025978,0.033638,-0.028519,0.065071,-0.024467,-0.048103,-0.023689,-0.048805,0.006119,0.023605,0.018112,-0.006935
-0.006477,0.035179,0.035889,0.03051,0.001816,0.011833,0.041832,0.062996,0.028603,-0.032471,0.006973,0.030281,0.016243,0.001472,0.019188,0.057159,0.080872,0.01207,0.02047,0.066246,0.02993,0.005493,-0.044579,0.028664,-0.009872,-0.006584,0.009872,-0.013626,0.019363,0.037727,-0.030319,0.083023,-0.028656,-0.042397,-0.020065,-0.045578,-0.014236,0.018059,0.01767,0.000214
0.002213,0.039017,0.025673,0.026703,0.008591,0.015244,0.042358,0.060303,0.025406,-0.034241,0.019386,0.033653,0.01606,0.01619,0.018318,0.057114,0.088219,0.009727,0.035225,0.049667,0.016174,0.008301,-0.058319,0.022423,-0.011826,-0.014282,0.016373,-0.015579,0.009857,0.036194,-0.033394,0.095909,-0.02858,-0.02655,-0.013504,-0.03289,-0.035774,0.005936,0.011742,0.008781
0.008789,0.035751,0.013992,0.020576,0.013832,0.013084,0.037056,0.052101,0.014618,-0.033531,0.030426,0.032211,0.01516,0.024246,0.015396,0.048401,0.084244,0.004402,0.045616,0.030434,0.000107,0.016151,-0.05941,0.019524,-0.010788,-0.022705,0.017776,-0.020325,0.00351,0.031708,-0.036385,0.097122,-0.023628,-0.013985,0.000359,-0.01564,-0.05043,-0.004646,0.003647,0.014999
0.018333,0.028595,0.004204,0.008598,0.01786,0.009521,0.027588,0.038116,0.001419,-0.029022,0.041443,0.030472,0.012825,0.028206,0.012871,0.035088,0.069206,0.002174,0.054764,0.006721,-0.011482,0.02018,-0.049019,0.021439,-0.007423,-0.028648,0.01387,-0.024918,-0.001625,0.024612,-0.038002,0.086258,-0.017715,-0.002785,0.014442,-0.001686,-0.058327,-0.011917,-0.001434,0.020607
0.022972,0.020645,-0.002678,-0.007004,0.016136,0.010948,0.016983,0.018951,-0.01355,-0.024261,0.048721,0.023361,0.011284,0.02684,0.015388,0.013428,0.044624,0.004662,0.057587,-0.020798,-0.02462,0.014664,-0.034035,0.0271,-0.008652,-0.033821,0.001785,-0.025368,-0.009743,0.013672,-0.038879,0.067749,-0.009666,0.013542,0.02668,0.014641,-0.063927,-0.021614,-0.003525,0.026276
0.022156,0.008194,-0.009132,-0.018974,0.011368,0.010262,0.008759,-0.000664,-0.029007,-0.01442,0.046654,0.011871,0.010368,0.02697,0.020691,-0.012344,0.009018,0.009186,0.054451,-0.047768,-0.0364,0.005196,-0.014603,0.027,-0.012955,-0.035286,-0.014229,-0.027687,-0.016533,0.004005,-0.033577,0.041908,-0.001534,0.022469,0.038666,0.030685,-0.065941,-0.030136,-0.002785,0.029793
0.023437,-0.006172,-0.018974,-0.024681,0.009933,0.001846,0.003517,-0.019951,-0.042229,0.002693,0.037178,0.000259,0.007904,0.029785,0.020752,-0.031754,-0.027985,0.011978,0.048431,-0.070168,-0.042595,-0.001839,0.00869,0.021111,-0.01725,-0.030396,-0.028465,-0.026337,-0.020653,-0.00808,-0.023193,0.015404,0.000992,0.025734,0.04715,0.040527,-0.060501,-0.033127,-0.000687,0.031937
0.020828,-0.014885,-0.026726,-0.029015,0.006477,-0.003288,-0.00251,-0.035011,-0.053307,0.020081,0.021278,-0.014442,0.002747,0.028229,0.017609,-0.043915,-0.058792,0.010094,0.039375,-0.088844,-0.04454,-0.006905,0.031174,0.012833,-0.021095,-0.025009,-0.038467,-0.016853,-0.018913,-0.022697,-0.011948,-0.009682,0.003777,0.029335,0.047318,0.042976,-0.046333,-0.035271,-0.000877,0.034119
0.015572,-0.023743,-0.031334,-0.031715,0.006371,-0.004295,-0.007965,-0.040894,-0.062607,0.034317,0.001259,-0.03418,-0.004211,0.020599,0.014359,-0.054817,-0.080681,0.00325,0.028549,-0.097633,-0.043839,-0.013809,0.05011,0.004662,-0.023895,-0.018799,-0.044769,-0.007935,-0.008751,-0.028381,-0.003441,-0.03109,0.007874,0.028618,0.040398,0.035858,-0.024292,-0.036957,-0.005013,0.034248
0.012177,-0.031891,-0.03299,-0.029961,0.003769,-0.007172,-0.013023,-0.043938,-0.066132,0.04464,-0.012917,-0.049545,-0.010948,0.01432,0.006981,-0.061867,-0.090042,-0.001968,0.021049,-0.094383,-0.041702,-0.020203,0.064384,-0.001457,-0.024017,-0.010071,-0.050652,0.001343,0.004097,-0.02446,0.001892,-0.047729,0.006706,0.026344,0.030815,0.022964,0.007347,-0.032784,-0.009979,0.030609
0.00631,-0.03344,-0.029892,-0.02578,-0.004753,-0.00872,-0.019203,-0.044853,-0.063057,0.048691,-0.021431,-0.054802,-0.020721,0.013733,0.000931,-0.062111,-0.089066,-0.000633,0.013878,-0.083504,-0.032913,-0.02253,0.066925,-0.006104,-0.022568,-0.003227,-0.05262,0.010033,0.012581,-0.020622,0.00692,-0.058907,0.004128,0.02124,0.014359,0.00412,0.041115,-0.025574,-0.014839,0.02401
-0.001343,-0.034958,-0.024284,-0.020447,-0.009071,-0.00975,-0.020897,-0.041191,-0.058388,0.046181,-0.031464,-0.051689,-0.029373,0.013451,-0.005363,-0.057541,-0.084045,0.004608,0.001595,-0.066566,-0.022049,-0.022621,0.054611,-0.013008,-0.02169,0.001083,-0.048584,0.01268,0.015526,-0.015091,0.011917,-0.063026,0.00119,0.010826,-0.002968,-0.018417,0.068954,-0.017677,-0.018257,0.013786
-0.003601,-0.035973,-0.016716,-0.009277,-0.010307,-0.012421,-0.015724,-0.0354,-0.045525,0.040146,-0.034142,-0.0411,-0.034554,0.015572,-0.013557,-0.047371,-0.070961,0.009773,-0.00975,-0.045265,-0.012245,-0.018494,0.039276,-0.021568,-0.019981,0.011314,-0.036934,0.017403,0.017632,-0.004585,0.016685,-0.064651,-0.00531,0.000366,-0.011475,-0.035614,0.089012,-0.008911,-0.016945,-0.001076
-0.00428,-0.031822,-0.007378,0.006371,-0.011185,-0.012169,-0.007515,-0.027939,-0.025932,0.031845,-0.026154,-0.026978,-0.037926,0.021881,-0.020798,-0.031242,-0.047783,0.012688,-0.015678,-0.020935,-0.001678,-0.010353,0.025337,-0.026596,-0.013977,0.020126,-0.015404,0.021591,0.01992,0.000923,0.021103,-0.058487,-0.009468,-0.006226,-0.016449,-0.046654,0.098076,-0.001717,-0.017586,-0.017555
-0.008369,-0.027367,0.004234,0.018631,-0.011696,-0.008537,-0.000381,-0.016312,-0.009628,0.020996,-0.019928,-0.018669,-0.033875,0.024361,-0.029579,-0.012543,-0.022949,0.011482,-0.017532,0.003563,0.006172,-0.002571,0.007713,-0.032898,-0.002457,0.022354,0.005196,0.019058,0.018013,0.007095,0.022774,-0.047638,-0.008888,-0.011055,-0.018517,-0.05262,0.09594,0.004616,-0.022224,-0.035011
-0.009537,-0.023834,0.01693,0.024452,-0.010773,-0.005775,0.003952,-0.001587,0.00528,0.008919,-0.009003,-0.011848,-0.025848,0.025475,-0.034454,0.007576,0.000969,0.009789,-0.015434,0.026695,0.012085,0.005966,-0.010612,-0.038147,0.007858,0.02906,0.025841,0.014961,0.013573,0.021027,0.019676,-0.036804,-0.010475,-0.011833,-0.017159,-0.056732,0.08696,0.011658,-0.019333,-0.049339
-0.0093,-0.015068,0.025787,0.026558,-0.013519,-0.002098,0.002739,0.0103,0.024399,-0.003647,0.01284,0.002869,-0.017563,0.02742,-0.036743,0.027428,0.026749,0.010429,-0.009254,0.044868,0.01899,0.009659,-0.029678,-0.036911,0.013985,0.032135,0.04879,0.006012,0.004845,0.033035,0.016716,-0.022018,-0.012993,-0.006783,-0.018295,-0.057747,0.070007,0.016182,-0.00885,-0.056992
-0.012497,-0.003365,0.027184,0.025002,-0.021271,-0.001259,0.002312,0.021446,0.042259,-0.013115,0.033104,0.016449,-0.006142,0.024216,-0.040298,0.040459,0.052689,0.009178,-0.006721,0.05703,0.020836,0.008064,-0.046425,-0.037125,0.016899,0.028816,0.062706,-0.005737,-0.010307,0.040169,0.013039,-0.006554,-0.014229,-0.002342,-0.018211,-0.049446,0.043991,0.01284,0.000984,-0.059669
-0.014244,0.006516,0.026604,0.017517,-0.025925,-0.005501,0.007912,0.030838,0.047844,-0.016418,0.049561,0.025826,0.005463,0.017914,-0.037338,0.045815,0.071365,0.002289,-0.006165,0.064804,0.015152,0.010422,-0.054207,-0.034409,0.016953,0.029488,0.07048,-0.014244,-0.023315,0.040962,0.006424,0.008064,-0.012695,0.001167,-0.014267,-0.038574,0.013168,0.007195,0.015938,-0.054703
-0.010834,0.020523,0.025345,0.006767,-0.025139,-0.00959,0.010895,0.033684,0.05146,-0.017014,0.065865,0.032181,0.013222,0.00927,-0.027794,0.045334,0.07972,-0.005112,-0.004578,0.065819,0.010765,0.011559,-0.051437,-0.024284,0.019051,0.028107,0.074486,-0.019608,-0.031456,0.035286,0.001785,0.022583,-0.006416,0.006882,-0.008141,-0.024055,-0.01899,0.006882,0.031555,-0.041534
